Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
353050,"Negra, Sierra",11707,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,8.0,NULL,0.0,NULL,Historical Observations,NULL,1949.0,NULL,2.0,?,0.0,NULL,-0.83,-91.17
300260,Klyuchevskoy,19441,Confirmed Eruption,NULL,2.0,?,NULL,1948.0,NULL,8.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.056,160.642
282080,Aira,17085,Confirmed Eruption,East flank of Minami-dake (750 m),1.0,NULL,NULL,1948.0,NULL,7.0,NULL,27.0,NULL,Historical Observations,NULL,1948.0,NULL,7.0,NULL,27.0,NULL,31.593,130.657
353060,"Azul, Cerro",11723,Confirmed Eruption,NULL,0.0,NULL,NULL,1948.0,NULL,6.0,NULL,30.0,30.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.92,-91.408
344040,Telica,10922,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,6.0,NULL,0.0,NULL,Historical Observations,NULL,1949.0,NULL,11.0,NULL,0.0,NULL,12.606,-86.84
241100,Ruapehu,14627,Confirmed Eruption,NULL,1.0,NULL,NULL,1948.0,NULL,5.0,NULL,1.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.28,175.57
241080,Tongariro,14585,Confirmed Eruption,Ngauruhoe,2.0,NULL,NULL,1948.0,NULL,4.0,NULL,30.0,NULL,Historical Observations,NULL,1948.0,NULL,5.0,NULL,0.0,NULL,-39.157,175.632
264220,Iliboleng,16316,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,4.0,NULL,29.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.342,123.258
311320,Akutan,20018,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,4.0,NULL,29.0,NULL,Historical Observations,NULL,1948.0,NULL,8.0,>,7.0,NULL,54.134,-165.986
233010,Karthala,14198,Confirmed Eruption,Cheminee Nord (Changomeni),2.0,NULL,NULL,1948.0,NULL,4.0,NULL,22.0,NULL,Historical Observations,NULL,1948.0,NULL,6.0,NULL,16.0,NULL,-11.75,43.38
357120,Villarrica,12156,Confirmed Eruption,NULL,2.0,?,NULL,1948.0,NULL,4.0,NULL,10.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.42,-71.93
282110,Asosan,17320,Confirmed Eruption,Naka-dake,1.0,NULL,NULL,1948.0,NULL,4.0,NULL,9.0,NULL,Historical Observations,NULL,1948.0,NULL,12.0,NULL,0.0,NULL,32.884,131.104
264250,Iliwerung,16341,Confirmed Eruption,East flank (Iligripe),2.0,NULL,NULL,1948.0,NULL,4.0,NULL,7.0,NULL,Historical Observations,NULL,1948.0,NULL,11.0,NULL,26.0,NULL,-8.53,123.57
344070,"Negro, Cerro",10952,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,3.0,NULL,31.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.506,-86.702
223020,Nyamuragira,14057,Confirmed Eruption,"SW flank (Gituro, Muhuboli), N flank",2.0,NULL,NULL,1948.0,NULL,3.0,NULL,1.0,NULL,Historical Observations,NULL,1948.0,NULL,7.0,NULL,15.0,5.0,-1.408,29.2
263310,Tengger Caldera,15621,Confirmed Eruption,Bromo,3.0,NULL,NULL,1948.0,NULL,2.0,NULL,15.0,NULL,Historical Observations,NULL,1948.0,NULL,4.0,NULL,25.0,NULL,-7.942,112.95
233020,"Fournaise, Piton de la",14344,Confirmed Eruption,South flank (le Chateau Fort),2.0,NULL,NULL,1948.0,NULL,2.0,NULL,14.0,NULL,Historical Observations,NULL,1948.0,NULL,3.0,NULL,8.0,NULL,-21.244,55.708
373010,Grimsvotn,12834,Uncertain Eruption,NULL,0.0,NULL,NULL,1948.0,NULL,2.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.416,-17.316
353020,Wolf,11687,Confirmed Eruption,SE flank (1200 m),2.0,NULL,NULL,1948.0,NULL,1.0,NULL,24.0,NULL,Historical Observations,NULL,1948.0,NULL,1.0,>,31.0,NULL,0.02,-91.35
344040,Telica,10921,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,1.0,NULL,0.0,NULL,Historical Observations,NULL,1948.0,NULL,1.0,NULL,0.0,NULL,12.606,-86.84
344120,Concepcion,11058,Confirmed Eruption,NULL,1.0,NULL,NULL,1948.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1950.0,NULL,7.0,NULL,2.0,182.0,11.538,-85.622
345040,Poas,11164,Confirmed Eruption,NULL,1.0,NULL,NULL,1948.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1951.0,NULL,7.0,NULL,2.0,182.0,10.2,-84.233
311360,Shishaldin,20026,Confirmed Eruption,NULL,2.0,NULL,NULL,1948.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.756,-163.97
283260,Akita-Yakeyama,18084,Confirmed Eruption,Kare-numa,1.0,?,NULL,1948.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.964,140.757
267020,Karangetang,16516,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,12.0,NULL,1.0,NULL,Historical Observations,NULL,1947.0,NULL,12.0,NULL,21.0,NULL,2.781,125.407
300070,Gorely,19022,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,12.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.559,158.03
285040,Shikotsu,18625,Uncertain Eruption,Tarumai,1.0,?,NULL,1947.0,NULL,10.0,NULL,15.0,90.0,Historical Observations,NULL,1947.0,NULL,10.0,NULL,15.0,90.0,42.688,141.38
263060,Gede-Pangrango,15662,Confirmed Eruption,"Kawah Ratu?, Kawah Lanang",2.0,NULL,NULL,1947.0,NULL,9.0,NULL,2.0,NULL,Historical Observations,NULL,1948.0,NULL,1.0,NULL,28.0,NULL,-6.77,106.965
266030,Soputan,13594,Confirmed Eruption,NE flank (Aeseput),2.0,NULL,NULL,1947.0,NULL,8.0,NULL,22.0,NULL,Historical Observations,NULL,1947.0,NULL,8.0,NULL,27.0,NULL,1.112,124.737
351080,Galeras,11368,Uncertain Eruption,NULL,2.0,?,NULL,1947.0,NULL,7.0,NULL,15.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22,-77.37
344070,"Negro, Cerro",10951,Confirmed Eruption,Summit and NE flank,3.0,NULL,NULL,1947.0,NULL,7.0,NULL,9.0,NULL,Historical Observations,NULL,1947.0,NULL,8.0,NULL,2.0,NULL,12.506,-86.702
283110,Asamayama,17794,Confirmed Eruption,E corner of crater bottom,1.0,NULL,NULL,1947.0,NULL,6.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,8.0,NULL,14.0,NULL,36.406,138.523
313020,Iliamna,20286,Uncertain Eruption,NULL,NULL,NULL,NULL,1947.0,NULL,6.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.032,-153.09
282110,Asosan,17319,Confirmed Eruption,Naka-dake,2.0,NULL,NULL,1947.0,NULL,5.0,NULL,26.0,NULL,Historical Observations,NULL,1947.0,NULL,9.0,NULL,0.0,NULL,32.884,131.104
351060,Purace,11335,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,4.0,NULL,27.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.32,-76.4
264270,Sirung,16358,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,4.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,5.0,NULL,0.0,NULL,-8.508,124.13
300130,Karymsky,19176,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,4.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.049,159.443
372070,Hekla,12749,Confirmed Eruption,"Hraungigur, Axlargigur, Toppgigur",4.0,NULL,NULL,1947.0,NULL,3.0,NULL,29.0,NULL,Historical Observations,NULL,1948.0,NULL,4.0,NULL,21.0,NULL,63.983,-19.666
251010,Bam,14885,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,3.0,NULL,13.0,75.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.613,144.818
211060,Etna,13525,Confirmed Eruption,NE flank (3050-2150 m),1.0,NULL,NULL,1947.0,NULL,2.0,NULL,24.0,NULL,Historical Observations,NULL,1947.0,NULL,3.0,NULL,10.0,NULL,37.748,14.999
267020,Karangetang,16515,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,2.0,NULL,9.0,NULL,Historical Observations,NULL,1947.0,NULL,2.0,NULL,9.0,NULL,2.781,125.407
390020,Erebus,13104,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,2.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-77.53,167.17
211060,Etna,13524,Confirmed Eruption,"NE Crater, Central Crater",3.0,?,NULL,1947.0,NULL,1.0,NULL,29.0,NULL,Historical Observations,NULL,1947.0,NULL,2.0,NULL,24.0,NULL,37.748,14.999
273030,Mayon,16802,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,1.0,NULL,8.0,NULL,Historical Observations,NULL,1947.0,NULL,2.0,NULL,0.0,NULL,13.257,123.685
243110,Niuafo'ou,14796,Uncertain Eruption,NULL,NULL,NULL,NULL,1947.0,NULL,1.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-15.6,-175.63
241040,White Island,13356,Confirmed Eruption,Noisy Nellie Crater,2.0,NULL,NULL,1947.0,NULL,1.0,<,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.52,177.18
300240,Tolbachik,19305,Confirmed Eruption,NULL,2.0,?,NULL,1947.0,NULL,1.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.832,160.326
284140,Farallon de Pajaros,18491,Confirmed Eruption,North side,0.0,?,NULL,1947.0,NULL,1.0,?,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.546,144.893
341090,Popocatepetl,10549,Confirmed Eruption,NULL,1.0,NULL,NULL,1947.0,NULL,1.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,2.0,NULL,0.0,NULL,19.023,-98.622
342090,Fuego,10554,Confirmed Eruption,NULL,2.0,NULL,NULL,1947.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.473,-90.88
284121,Kita-Fukutokutai,18397,Uncertain Eruption,NULL,0.0,NULL,NULL,1947.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.417,141.417
233020,"Fournaise, Piton de la",14343,Confirmed Eruption,"Dolomieu, Grand Brule",2.0,NULL,?,1947.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-21.244,55.708
357120,Villarrica,12155,Confirmed Eruption,NULL,1.0,NULL,NULL,1947.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.42,-71.93
282110,Asosan,17318,Confirmed Eruption,Naka-dake,2.0,NULL,NULL,1946.0,NULL,12.0,NULL,30.0,NULL,Historical Observations,NULL,1946.0,NULL,12.0,NULL,30.0,NULL,32.884,131.104
262000,Krakatau,15599,Confirmed Eruption,Anak Krakatau,2.0,NULL,NULL,1946.0,NULL,12.0,NULL,26.0,5.0,Historical Observations,NULL,1947.0,NULL,8.0,>,7.0,NULL,-6.102,105.423
251010,Bam,14884,Discredited Eruption,NULL,NULL,NULL,NULL,1946.0,NULL,12.0,NULL,1.0,30.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.613,144.818
251020,Manam,14916,Confirmed Eruption,South Crater,3.0,NULL,NULL,1946.0,NULL,12.0,NULL,1.0,30.0,Historical Observations,NULL,1947.0,NULL,9.0,NULL,0.0,NULL,-4.08,145.037
311320,Akutan,20017,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,12.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,1.0,NULL,0.0,NULL,54.134,-165.986
283210,Kurikomayama,18001,Confirmed Eruption,SE of Tsurugi-yama,2.0,NULL,NULL,1946.0,NULL,11.0,NULL,24.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.961,140.788
241100,Ruapehu,14626,Confirmed Eruption,NULL,1.0,NULL,NULL,1946.0,NULL,11.0,NULL,21.0,NULL,Historical Observations,NULL,1947.0,NULL,5.0,NULL,31.0,NULL,-39.28,175.57
290240,Sarychev Peak,18812,Confirmed Eruption,NULL,4.0,NULL,NULL,1946.0,NULL,11.0,NULL,9.0,NULL,Historical Observations,NULL,1946.0,NULL,11.0,NULL,19.0,NULL,48.092,153.2
345040,Poas,11163,Confirmed Eruption,NULL,1.0,NULL,NULL,1946.0,NULL,11.0,NULL,4.0,4.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.2,-84.233
283110,Asamayama,17793,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,10.0,NULL,29.0,NULL,Historical Observations,NULL,1946.0,NULL,10.0,NULL,30.0,NULL,36.406,138.523
263300,Semeru,16005,Confirmed Eruption,Jonggring Seloko,2.0,NULL,NULL,1946.0,NULL,10.0,NULL,29.0,NULL,Historical Observations,NULL,1947.0,NULL,6.0,NULL,0.0,NULL,-8.108,112.922
300260,Klyuchevskoy,19440,Confirmed Eruption,"SE flank (Apakhonchich, ca. 1600 m)",2.0,NULL,NULL,1946.0,NULL,10.0,NULL,23.0,NULL,Historical Observations,NULL,1946.0,NULL,11.0,?,22.0,NULL,56.056,160.642
267010,Ruang,16489,Discredited Eruption,NULL,NULL,NULL,NULL,1946.0,NULL,10.0,NULL,13.0,NULL,NULL,NULL,1946.0,NULL,10.0,NULL,15.0,NULL,2.3,125.37
345030,Miravalles,11136,Confirmed Eruption,SW flank (near Las Hornillas),1.0,NULL,NULL,1946.0,NULL,9.0,NULL,14.0,NULL,Historical Observations,NULL,1946.0,NULL,9.0,NULL,14.0,NULL,10.748,-85.153
243110,Niuafo'ou,14795,Confirmed Eruption,North flank,2.0,NULL,NULL,1946.0,NULL,9.0,NULL,9.0,NULL,Historical Observations,NULL,1946.0,NULL,9.0,NULL,17.0,NULL,-15.6,-175.63
300130,Karymsky,19175,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,9.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,10.0,NULL,0.0,NULL,54.049,159.443
311120,Great Sitkin,19735,Uncertain Eruption,NULL,NULL,NULL,NULL,1946.0,NULL,8.0,NULL,14.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.076,-176.13
311360,Shishaldin,20079,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,8.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,1.0,NULL,0.0,NULL,54.756,-163.97
262000,Krakatau,13387,Confirmed Eruption,Anak Krakatau,1.0,NULL,NULL,1946.0,NULL,7.0,NULL,25.0,NULL,Historical Observations,NULL,1946.0,NULL,7.0,NULL,25.0,NULL,-6.102,105.423
357110,Llaima,12059,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,7.0,NULL,23.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-38.692,-71.729
233020,"Fournaise, Piton de la",14342,Confirmed Eruption,Dolomieu crater and upper flanks,2.0,NULL,NULL,1946.0,NULL,6.0,NULL,18.0,NULL,Historical Observations,NULL,1946.0,NULL,7.0,NULL,5.0,NULL,-21.244,55.708
344100,Masaya,11027,Confirmed Eruption,Santiago,1.0,NULL,NULL,1946.0,NULL,6.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,12.0,?,0.0,NULL,11.985,-86.165
282110,Asosan,17317,Confirmed Eruption,Naka-dake,2.0,NULL,NULL,1946.0,NULL,4.0,NULL,29.0,NULL,Historical Observations,NULL,1946.0,NULL,6.0,NULL,24.0,NULL,32.884,131.104
290120,Kolokol Group,18771,Confirmed Eruption,Berg,2.0,NULL,NULL,1946.0,NULL,4.0,NULL,15.0,45.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.042,150.083
300130,Karymsky,19174,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,4.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.049,159.443
282090,Kirishimayama,17158,Uncertain Eruption,Karakuni-dake ?,2.0,NULL,NULL,1946.0,NULL,4.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.934,130.862
241100,Ruapehu,14625,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,4.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,6.0,NULL,0.0,NULL,-39.28,175.57
344040,Telica,10920,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,4.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,8.0,NULL,0.0,NULL,12.606,-86.84
351060,Purace,11334,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,3.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,4.0,NULL,0.0,NULL,2.32,-76.4
284070,Myojinsho,18315,Confirmed Eruption,Island at 31.95 N 140.02 E,2.0,NULL,NULL,1946.0,NULL,2.0,NULL,4.0,4.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.888,139.918
211060,Etna,13523,Confirmed Eruption,NE Crater,1.0,NULL,NULL,1946.0,NULL,2.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,10.0,NULL,0.0,NULL,37.748,14.999
263300,Semeru,13459,Confirmed Eruption,Jonggring Seloko,2.0,NULL,NULL,1946.0,NULL,2.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,5.0,NULL,0.0,NULL,-8.108,112.922
282080,Aira,17084,Confirmed Eruption,East flank of Minami-dake (750 m),2.0,NULL,NULL,1946.0,NULL,1.0,NULL,0.0,NULL,Historical Observations,NULL,1946.0,NULL,11.0,NULL,0.0,NULL,31.593,130.657
290100,Moyorodake [Medvezhia],18763,Uncertain Eruption,Kudriavy,2.0,NULL,NULL,1946.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.389,148.838
312150,Mageik,20222,Uncertain Eruption,NULL,2.0,?,NULL,1946.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.195,-155.253
357070,"Chillan, Nevados de",11988,Confirmed Eruption,Volcán Nuevo,2.0,?,NULL,1946.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,0.0,NULL,0.0,NULL,-36.868,-71.378
357010,Tupungatito,11897,Confirmed Eruption,NULL,2.0,NULL,NULL,1946.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,0.0,NULL,0.0,NULL,-33.425,-69.797
282050,Kuchinoerabujima,16972,Confirmed Eruption,NNE-SSW fissure on E side of Shindake,2.0,NULL,NULL,1945.0,NULL,11.0,NULL,3.0,NULL,Historical Observations,NULL,1945.0,NULL,11.0,NULL,3.0,NULL,30.443,130.217
373010,Grimsvotn,12833,Uncertain Eruption,NULL,1.0,?,NULL,1945.0,NULL,9.0,?,25.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.416,-17.316
282110,Asosan,17316,Confirmed Eruption,Naka-dake,2.0,NULL,NULL,1945.0,NULL,9.0,NULL,16.0,NULL,Historical Observations,NULL,1945.0,NULL,9.0,NULL,19.0,NULL,32.884,131.104
300130,Karymsky,19173,Confirmed Eruption,NULL,2.0,NULL,NULL,1945.0,NULL,9.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.049,159.443
300140,Maly Semyachik,17639,Confirmed Eruption,Ceno-Semiachik (Toitsky Crater),2.0,NULL,NULL,1945.0,NULL,9.0,?,0.0,NULL,Historical Observations,NULL,1946.0,NULL,4.0,NULL,15.0,45.0,54.135,159.674
300060,Mutnovsky,13986,Confirmed Eruption,NULL,2.0,NULL,NULL,1945.0,NULL,6.0,NULL,23.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.449,158.196
300260,Klyuchevskoy,19439,Confirmed Eruption,"SE flank (Yubileinoye, 1000-1450 m)",3.0,NULL,NULL,1945.0,NULL,6.0,NULL,19.0,NULL,Historical Observations,NULL,1945.0,NULL,7.0,NULL,7.0,NULL,56.056,160.642
263300,Semeru,10032,Confirmed Eruption,Jonggring Seloko,2.0,NULL,NULL,1945.0,NULL,6.0,NULL,12.0,NULL,Historical Observations,NULL,1945.0,NULL,6.0,NULL,18.0,NULL,-8.108,112.922
211060,Etna,13522,Confirmed Eruption,NE Crater,1.0,NULL,NULL,1945.0,NULL,6.0,NULL,5.0,4.0,Historical Observations,NULL,1945.0,NULL,10.0,NULL,0.0,NULL,37.748,14.999
311290,Okmok,19845,Confirmed Eruption,SW part of caldera (Cone A),2.0,NULL,NULL,1945.0,NULL,6.0,NULL,4.0,NULL,Historical Observations,NULL,1945.0,NULL,12.0,NULL,0.0,NULL,53.43,-168.13
233020,"Fournaise, Piton de la",14341,Confirmed Eruption,SE flank near Nez Coupe du Tremblet,2.0,NULL,NULL,1945.0,NULL,4.0,NULL,15.0,NULL,Historical Observations,NULL,1945.0,NULL,5.0,NULL,6.0,NULL,-21.244,55.708
357110,Llaima,12058,Confirmed Eruption,NULL,3.0,NULL,NULL,1945.0,NULL,3.0,NULL,31.0,NULL,Historical Observations,NULL,1945.0,NULL,4.0,NULL,3.0,NULL,-38.692,-71.729
241100,Ruapehu,14624,Confirmed Eruption,NULL,3.0,NULL,NULL,1945.0,NULL,3.0,NULL,8.0,NULL,Historical Observations,NULL,1945.0,NULL,12.0,NULL,0.0,NULL,-39.28,175.57
311120,Great Sitkin,19734,Confirmed Eruption,NULL,2.0,NULL,NULL,1945.0,NULL,3.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.076,-176.13
300100,Avachinsky,19102,Confirmed Eruption,NULL,4.0,NULL,NULL,1945.0,NULL,2.0,NULL,25.0,NULL,Historical Observations,NULL,1945.0,NULL,2.0,NULL,25.0,NULL,53.256,158.836
358060,Lautaro,12317,Confirmed Eruption,NULL,1.0,NULL,NULL,1945.0,NULL,1.0,NULL,15.0,45.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-49.019,-73.504
358020,Calbuco,12261,Confirmed Eruption,NULL,NULL,NULL,NULL,1945.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-41.33,-72.618
357070,"Chillan, Nevados de",11987,Uncertain Eruption,Volcán Nuevo,NULL,NULL,NULL,1945.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-36.868,-71.378
255020,Bagana,15126,Confirmed Eruption,NULL,2.0,NULL,NULL,1945.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,1947.0,NULL,0.0,NULL,0.0,NULL,-6.137,155.196
262000,Krakatau,13386,Confirmed Eruption,Anak Krakatau,2.0,NULL,NULL,1945.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.102,105.423
264030,Rinjani,16219,Confirmed Eruption,NW flank of Barujari (Rombongan),2.0,NULL,NULL,1944.0,NULL,12.0,NULL,25.0,NULL,Historical Observations,NULL,1945.0,NULL,1.0,?,1.0,NULL,-8.42,116.47
300260,Klyuchevskoy,19438,Confirmed Eruption,NULL,3.0,?,NULL,1944.0,NULL,12.0,NULL,9.0,NULL,Historical Observations,NULL,1945.0,NULL,1.0,>,20.0,NULL,56.056,160.642
263200,Dieng Volcanic Complex,15780,Confirmed Eruption,Sileri Crater,2.0,NULL,NULL,1944.0,NULL,12.0,NULL,4.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.2,109.879
342090,Fuego,10553,Confirmed Eruption,NULL,2.0,NULL,NULL,1944.0,NULL,12.0,NULL,1.0,30.0,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.473,-90.88
284120,Ioto,18407,Confirmed Eruption,North and west sides near the coast,1.0,NULL,NULL,1944.0,NULL,12.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.751,141.289
283210,Kurikomayama,18000,Confirmed Eruption,NULL,1.0,NULL,NULL,1944.0,NULL,11.0,NULL,20.0,NULL,Historical Observations,NULL,1944.0,NULL,12.0,NULL,0.0,NULL,38.961,140.788
300270,Sheveluch,19578,Confirmed Eruption,Suelich,2.0,NULL,NULL,1944.0,NULL,11.0,NULL,5.0,NULL,Historical Observations,NULL,1950.0,NULL,4.0,NULL,6.0,NULL,56.653,161.36
241100,Ruapehu,14623,Confirmed Eruption,NULL,2.0,NULL,NULL,1944.0,NULL,10.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.28,175.57
284210,Esmeralda Bank,18540,Uncertain Eruption,NULL,0.0,NULL,NULL,1944.0,NULL,8.0,NULL,20.0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0,145.25
264220,Iliboleng,16315,Confirmed Eruption,NULL,2.0,NULL,NULL,1944.0,NULL,8.0,NULL,0.0,NULL,Historical Observations,NULL,1944.0,NULL,10.0,NULL,0.0,NULL,-8.342,123.258
285040,Shikotsu,17616,Confirmed Eruption,Tarumai,1.0,NULL,NULL,1944.0,NULL,7.0,NULL,2.0,NULL,Historical Observations,NULL,1944.0,NULL,7.0,NULL,2.0,NULL,42.688,141.38
263340,Raung,16135,Confirmed Eruption,NULL,2.0,NULL,NULL,1944.0,NULL,6.0,NULL,30.0,NULL,Historical Observations,NULL,1945.0,NULL,4.0,NULL,19.0,NULL,-8.119,114.056
285030,Toya,18600,Confirmed Eruption,Usu East flank (Showa-Shinzan),2.0,NULL,NULL,1944.0,NULL,6.0,NULL,23.0,NULL,Historical Observations,NULL,1945.0,NULL,9.0,NULL,19.0,NULL,42.544,140.839
311240,Cleveland,19702,Confirmed Eruption,NULL,3.0,NULL,NULL,1944.0,NULL,6.0,NULL,10.0,NULL,Historical Observations,NULL,1944.0,NULL,6.0,NULL,12.0,NULL,52.825,-169.944
